ax  ay  az  gx  gy  gz  mx  my  mz  seq tempC
0.1106531023979187 -0.20536857843399048 9.78829288482666 -0.008591316640377045 -0.00641241017729044 0.010863134637475014 25.136659622192383 -15.02837085723877 31.634170532226562 64701 25.77730941772461
0.12687623500823975 -0.19105492532253265 9.800187110900879 -0.00838639959692955 -0.007379843853414059 0.007842359133064747 25.712512969970703 -14.024271011352539 30.703121185302734 64702 25.873153686523438
0.10126131772994995 -0.18869158625602722 9.78353500366211 -0.009565959684550762 -0.00653110770508647 0.009835716336965561 25.281862258911133 -15.175670623779297 31.475322723388672 64703 25.921077728271484
0.15251529216766357 -0.17437511682510376 9.797808647155762 -0.007145174778997898 -0.006425884552299976 0.007966471835970879 27.330108642578125 -16.20197296142578 30.85057258605957 64704 25.77730941772461
0.10972189903259277 -0.18869441747665405 9.781155586242676 -0.00736848171800375 -0.008270768448710442 0.007067804224789143 24.69326400756836 -15.031821250915527 31.312122344970703 64705 25.921077728271484
0.10015016794204712 -0.17914442718029022 9.795429229736328 -0.010829977691173553 -0.0062746466137468815 0.007355416659265757 25.730663299560547 -15.601972579956055 32.26716995239258 64706 25.537694931030273
0.12769901752471924 -0.2149072140455246 9.78353500366211 -0.010090037249028683 -0.007395623717457056 0.006306072697043419 25.730663299560547 -15.601972579956055 32.26716995239258 64707 26.06484603881836
0.12060248851776123 -0.15294016897678375 9.785913467407227 -0.009330295957624912 -0.007941198535263538 0.010217907838523388 27.181161880493164 -15.622971534729004 30.698171615600586 64708 25.537694931030273
0.11534571647644043 -0.17440353333950043 9.774019241333008 -0.009346204809844494 -0.00947672501206398 0.008124351501464844 27.181161880493164 -15.622971534729004 30.698171615600586 64709 25.77730941772461
0.09965550899505615 -0.1958356350660324 9.78829288482666 -0.009968227706849575 -0.00771678751334548 0.007020557764917612 25.277360916137695 -15.617122650146484 30.99382209777832 64710 25.729385375976562
0.09596866369247437 -0.21012938022613525 9.793050765991211 -0.009369509294629097 -0.005203690379858017 0.010199038311839104 26.15456199645996 -14.313170433044434 30.862722396850586 64711 25.77730941772461
0.11523985862731934 -0.20536574721336365 9.790671348571777 -0.01028789859265089 -0.00648612342774868 0.004901014734059572 26.15456199645996 -14.313170433044434 30.862722396850586 64712 25.729385375976562
0.10736745595932007 -0.19582143425941467 9.800187110900879 -0.009361042641103268 -0.007498541381210089 0.006814941298216581 26.600360870361328 -15.033770561218262 31.333572387695312 64713 25.729385375976562
0.10178714990615845 -0.17438364028930664 9.790671348571777 -0.008704659529030323 -0.0083860969170928 0.006764552090317011 26.600360870361328 -15.033770561218262 31.333572387695312 64714 25.729385375976562
0.10921090841293335 -0.18867453932762146 9.797808647155762 -0.009110881015658379 -0.005136190447956324 0.008248955011367798 25.434263229370117 -14.296821594238281 32.12287521362305 64715 25.921077728271484
0.0993242859840393 -0.1886887401342392 9.785913467407227 -0.01106219831854105 -0.006237528752535582 0.00710454024374485 25.434263229370117 -14.296821594238281 32.12287521362305 64716 25.921077728271484
0.1070868968963623 -0.17437227070331573 9.800187110900879 -0.011110946536064148 -0.004718877840787172 0.009685618802905083 25.434263229370117 -14.296821594238281 32.12287521362305 64717 25.9689998626709
0.1066662073135376 -0.21489869058132172 9.790671348571777 -0.009145690128207207 -0.006421420257538557 0.006666829343885183 26.015361785888672 -15.176420211791992 31.483572006225586 64718 25.77730941772461
0.08730608224868774 -0.2101549506187439 9.771639823913574 -0.011091086082160473 -0.007618938107043505 0.007479615975171328 26.015361785888672 -15.176420211791992 31.483572006225586 64719 25.921077728271484
0.12716913223266602 -0.17439216375350952 9.78353500366211 -0.011705774813890457 -0.008192100562155247 0.009374760091304779 25.858610153198242 -15.042771339416504 30.532573699951172 64720 25.921077728271484
0.12151414155960083 -0.18629983067512512 9.790671348571777 -0.011161216534674168 -0.007126783952116966 0.008746243081986904 25.27286148071289 -14.459421157836914 30.69232177734375 64721 25.873153686523438
0.10749214887619019 -0.20535437762737274 9.800187110900879 -0.009415265172719955 -0.005470861215144396 0.010175125673413277 25.142059326171875 -15.458120346069336 32.103973388671875 64722 25.68146324157715
0.10230541229248047 -0.19582995772361755 9.793050765991211 -0.009534701704978943 -0.010036379098892212 0.008807807229459286 26.01911163330078 -15.608121871948242 31.79482078552246 64723 25.77730941772461
0.10001778602600098 -0.20536574721336365 9.790671348571777 -0.007312290836125612 -0.005959042813628912 0.009964379481971264 26.1643123626709 -15.755420684814453 31.635971069335938 64724 25.537694931030273
0.09822964668273926 -0.19585269689559937 9.774019241333008 -0.01038894709199667 -0.0082393242046237 0.007453138940036297 25.288911819458008 -14.004321098327637 32.283668518066406 64725 25.77730941772461
0.09206366539001465 -0.20774045586585999 9.797808647155762 -0.011179155670106411 -0.00952625460922718 0.007563106715679169 25.288911819458008 -14.004321098327637 32.283668518066406 64726 25.873153686523438
0.12966704368591309 -0.21729329228401184 9.781155586242676 -0.008157619275152683 -0.006043989211320877 0.007961920462548733 24.823760986328125 -13.742721557617188 29.90437126159668 64727 25.921077728271484
0.12084728479385376 -0.17436374723911285 9.807324409484863 -0.009443639777600765 -0.009914886206388474 0.006119325757026672 24.823760986328125 -13.742721557617188 29.90437126159668 64728 25.77730941772461
0.09681087732315063 -0.21729612350463867 9.778777122497559 -0.009937930852174759 -0.008572294376790524 0.007687218952924013 25.42961311340332 -14.593070983886719 31.643321990966797 64729 25.921077728271484
0.11206406354904175 -0.21967937052249908 9.778777122497559 -0.009551571682095528 -0.008922139182686806 0.008408819325268269 25.27286148071289 -14.459421157836914 30.69232177734375 64730 25.9689998626709
0.11630797386169434 -0.19346091151237488 9.781155586242676 -0.010830149054527283 -0.008962658233940601 0.012043879367411137 24.69251251220703 -14.305821418762207 31.32187271118164 64731 25.77730941772461
0.1248815655708313 -0.18392795324325562 9.781155586242676 -0.009661363437771797 -0.006105324719101191 0.006920270621776581 25.421361923217773 -14.60282039642334 30.85057258605957 64732 25.921077728271484
0.12450683116912842 -0.21250976622104645 9.795429229736328 -0.012080118060112 -0.005346604622900486 0.007879095152020454 26.59585952758789 -15.4752197265625 30.85207176208496 64733 25.9689998626709
0.10769152641296387 -0.18154187500476837 9.78353500366211 -0.007990503683686256 -0.006510831881314516 0.0059640114195644855 26.6081600189209 -14.588420867919922 32.13217544555664 64734 25.921077728271484
0.10727393627166748 -0.18867169320583344 9.800187110900879 -0.009832371026277542 -0.004678358323872089 0.006050558295100927 26.6081600189209 -14.588420867919922 32.13217544555664 64735 25.9689998626709
0.1036689281463623 -0.19104640185832977 9.807324409484863 -0.009868761524558067 -0.006414683070033789 0.008115162141621113 24.103309631347656 -15.180320739746094 30.98647117614746 64736 25.729385375976562
0.1236886978149414 -0.18629983067512512 9.790671348571777 -0.009241265244781971 -0.008683649823069572 0.008439847268164158 24.103309631347656 -15.180320739746094 30.98647117614746 64737 25.77730941772461
0.0956733226776123 -0.20300808548927307 9.769261360168457 -0.010982704348862171 -0.008198837749660015 0.007926428690552711 24.395658493041992 -15.7633695602417 30.823421478271484 64738 25.77730941772461
0.11473339796066284 -0.20298819243907928 9.785913467407227 -0.008157619275152683 -0.006043989211320877 0.007961920462548733 24.69326400756836 -15.031821250915527 31.312122344970703 64739 25.77730941772461
0.11336523294448853 -0.21012938022613525 9.793050765991211 -0.009849240072071552 -0.003564118407666683 0.005651569925248623 27.172462463378906 -15.197120666503906 29.911272048950195 64740 25.585617065429688
0.10489296913146973 -0.19105777144432068 9.797808647155762 -0.009817083366215229 -0.0062436931766569614 0.010096273384988308 26.156511306762695 -16.200773239135742 30.837371826171875 64741 25.77730941772461
0.1330999732017517 -0.18629130721092224 9.797808647155762 -0.008113895542919636 -0.006640762090682983 0.008896254003047943 25.428863525390625 -13.867071151733398 31.6530704498291 64742 25.873153686523438
0.10755443572998047 -0.21012085676193237 9.800187110900879 -0.00937605183571577 -0.008208369836211205 0.010193995200097561 25.699764251708984 -14.475471496582031 29.428871154785156 64743 25.9689998626709
0.11818969249725342 -0.2101236879825592 9.797808647155762 -0.008218834176659584 -0.007433837279677391 0.00858075637370348 25.435012817382812 -15.022821426391602 32.11312484741211 64744 25.921077728271484
0.08194667100906372 -0.22918392717838287 9.802566528320312 -0.00888819620013237 -0.0063921669498085976 0.011099779047071934 24.391159057617188 -14.605670928955078 30.521923065185547 64745 25.921077728271484
0.12295633554458618 -0.20299386978149414 9.781155586242676 -0.008919390849769115 -0.00636235810816288 0.00496050575748086 24.391159057617188 -14.605670928955078 30.521923065185547 64746 25.9689998626709
0.10668575763702393 -0.19821318984031677 9.793050765991211 -0.009061683900654316 -0.006241993047297001 0.008404182270169258 26.740612030029297 -15.186921119689941 30.699071884155273 64747 26.06484603881836
0.12076544761657715 -0.18628276884555817 9.80494499206543 -0.007435170002281666 -0.009151587262749672 0.00846574641764164 26.740612030029297 -15.186921119689941 30.699071884155273 64748 25.921077728271484
0.1018301248550415 -0.1958356350660324 9.78829288482666 -0.008635041303932667 -0.005815638229250908 0.009928800165653229 26.167762756347656 -14.297571182250977 32.13112258911133 64749 25.873153686523438
0.10190260410308838 -0.18863190710544586 9.83349323272705 -0.010110520757734776 -0.007596422918140888 0.010464233346283436 24.5443115234375 -16.051969528198242 30.97972297668457 64750 25.729385375976562
0.12020844221115112 -0.19820749759674072 9.797808647155762 -0.011371095664799213 -0.008712935261428356 0.008115248754620552 26.160263061523438 -15.033320426940918 31.328622817993164 64751 25.537694931030273
0.12330693006515503 -0.19345521926879883 9.785913467407227 -0.009396812878549099 -0.006134005729109049 0.00692738639190793 26.007110595703125 -15.18617057800293 30.690820693969727 64752 25.77730941772461
0.10761678218841553 -0.2148873209953308 9.800187110900879 -0.00842561200261116 -0.00464233523234725 0.007823489606380463 24.84176254272461 -15.175220489501953 31.470373153686523 64753 25.873153686523438
0.11419576406478882 -0.1982274055480957 9.781155586242676 -0.008348597213625908 -0.007880435325205326 0.00681949220597744 25.712963104248047 -14.459871292114258 30.6972713470459 64754 25.873153686523438
0.11370408535003662 -0.18152198195457458 9.800187110900879 -0.009806585498154163 -0.007674599997699261 0.005801755003631115 25.712963104248047 -14.459871292114258 30.6972713470459 64755 25.873153686523438
0.12318938970565796 -0.2053486853837967 9.80494499206543 -0.008827879093587399 -0.005828015506267548 0.0050083305686712265 25.28156280517578 -14.885272026062012 31.479223251342773 64756 25.873153686523438
0.12562572956085205 -0.18630266189575195 9.78829288482666 -0.0068671973422169685 -0.006195831578224897 0.008241260424256325 25.28156280517578 -14.885272026062012 31.479223251342773 64757 25.921077728271484
0.08820921182632446 -0.1910492330789566 9.80494499206543 -0.00953363161534071 -0.006522669922560453 0.009591956622898579 25.28156280517578 -14.885272026062012 31.479223251342773 64758 25.873153686523438
0.12654513120651245 -0.18390804529190063 9.797808647155762 -0.010472504422068596 -0.008005902171134949 0.008452093228697777 25.268661499023438 -15.19127082824707 30.206920623779297 64759 25.873153686523438
0.10248064994812012 -0.1910606026649475 9.795429229736328 -0.011178535409271717 -0.006425393745303154 0.005610948894172907 25.268661499023438 -15.19127082824707 30.206920623779297 64760 25.921077728271484
0.1307188868522644 -0.1886773705482483 9.795429229736328 -0.009331706911325455 -0.005704282782971859 0.009176171384751797 24.399860382080078 -15.03152084350586 31.308822631835938 64761 25.873153686523438
0.14656496047973633 -0.17916148900985718 9.781155586242676 -0.009290463291108608 -0.0075778476893901825 0.008284620940685272 24.399860382080078 -15.03152084350586 31.308822631835938 64762 25.729385375976562
0.11845135688781738 -0.19107764959335327 9.781155586242676 -0.009658882394433022 -0.004828532692044973 0.00874615553766489 24.700763702392578 -14.296072006225586 32.1146240234375 64763 25.9689998626709
0.11092650890350342 -0.2053913176059723 9.769261360168457 -0.009587341919541359 -0.007557603996247053 0.008521264418959618 26.467912673950195 -16.034420013427734 32.586669921875 64764 26.06484603881836
0.1391671895980835 -0.22679217159748077 9.80970287322998 -0.010752514004707336 -0.009099899791181087 0.009087725542485714 26.467912673950195 -16.034420013427734 32.586669921875 64765 25.921077728271484
0.11508399248123169 -0.19344954192638397 9.790671348571777 -0.010698803700506687 -0.008064964786171913 0.0101584168151021 25.849910736083984 -14.616920471191406 29.74567222595215 64766 25.921077728271484
0.11863839626312256 -0.20537710189819336 9.781155586242676 -0.009741478599607944 -0.0072448765859007835 0.008050540462136269 25.849910736083984 -14.616920471191406 29.74567222595215 64767 26.06484603881836
0.1362367868423462 -0.2053486853837967 9.80494499206543 -0.01192005816847086 -0.005755511578172445 0.01030701957643032 24.108261108398438 -15.174469947814941 31.462121963500977 64768 25.729385375976562
0.11079716682434082 -0.1982160359621048 9.790671348571777 -0.00822086539119482 -0.008297781459987164 0.009491178207099438 24.108261108398438 -15.174469947814941 31.462121963500977 64769 25.77730941772461
0.09592121839523315 -0.19103503227233887 9.816841125488281 -0.008962666615843773 -0.005352736450731754 0.0067624785006046295 25.12765884399414 -14.31212043762207 30.851171493530273 64770 25.77730941772461
0.12374651432037354 -0.19342395663261414 9.812082290649414 -0.008150734938681126 -0.00878993608057499 0.008224550634622574 24.85331153869629 -15.16157054901123 32.58021926879883 64771 25.873153686523438
0.12395292520523071 -0.1910378783941269 9.814460754394531 -0.010362091474235058 -0.007721856236457825 0.00798848457634449 25.13290786743164 -14.596670150756836 31.322921752929688 64772 25.9689998626709
0.10785901546478271 -0.2125268280506134 9.781155586242676 -0.010680864565074444 -0.005665495991706848 0.011341553181409836 26.74106216430664 -15.622522354125977 30.693222045898438 64773 25.873153686523438
0.10321301221847534 -0.17436657845973969 9.80494499206543 -0.010152213275432587 -0.006135706324130297 0.008619478903710842 26.74106216430664 -15.622522354125977 30.693222045898438 64774 25.729385375976562
0.11771893501281738 -0.20777170360088348 9.771639823913574 -0.00938541628420353 -0.006739215925335884 0.008105481043457985 26.438213348388672 -14.47037124633789 29.91277313232422 64775 25.873153686523438
0.09192413091659546 -0.21253535151481628 9.774019241333008 -0.009472417645156384 -0.0051328218542039394 0.008973119780421257 26.438213348388672 -14.47037124633789 29.91277313232422 64776 25.441848754882812
0.1256880760192871 -0.1910691261291504 9.78829288482666 -0.008586293086409569 -0.0073342882096767426 0.007347722537815571 25.133808135986328 -15.467869758605957 31.311222076416016 64777 26.06484603881836
0.1032177209854126 -0.17200890183448792 9.78353500366211 -0.01286237221211195 -0.005865771789103746 0.009035841561853886 24.103010177612305 -14.889922142028809 30.990371704101562 64778 25.921077728271484
0.12765157222747803 -0.1958129107952118 9.807324409484863 -0.009989160113036633 -0.008330435492098331 0.008442412130534649 25.267911911010742 -14.46527099609375 30.216670989990234 64779 25.9689998626709
0.12080836296081543 -0.20773476362228394 9.802566528320312 -0.009504745714366436 -0.005141259636729956 0.009216880425810814 26.44691276550293 -14.896222114562988 30.699670791625977 64780 25.873153686523438
0.11263597011566162 -0.19342680275440216 9.80970287322998 -0.011949393898248672 -0.007549770642071962 0.007945789955556393 25.288911819458008 -14.004321098327637 32.283668518066406 64781 25.873153686523438
0.1272190809249878 -0.21727055311203003 9.800187110900879 -0.010106007568538189 -0.0054556867107748985 0.011379697360098362 25.137109756469727 -15.463970184326172 31.628320693969727 64782 25.68146324157715
0.12273812294006348 -0.18631118535995483 9.781155586242676 -0.009675861336290836 -0.009877767413854599 0.005868449807167053 25.137109756469727 -15.463970184326172 31.628320693969727 64783 25.921077728271484
0.13092541694641113 -0.18629130721092224 9.797808647155762 -0.009743510745465755 -0.008108820766210556 0.008960961364209652 27.174562454223633 -14.031620025634766 30.24397087097168 64784 25.873153686523438
0.12654966115951538 -0.18155039846897125 9.776397705078125 -0.009067606180906296 -0.006145812105387449 0.006446981802582741 27.174562454223633 -14.031620025634766 30.24397087097168 64785 25.729385375976562
0.09332656860351562 -0.17438079416751862 9.793050765991211 -0.010047273710370064 -0.005342630669474602 0.00893497560173273 24.548063278198242 -14.884521484375 31.470972061157227 64786 25.921077728271484
0.09933602809906006 -0.20775750279426575 9.78353500366211 -0.010438145138323307 -0.007133521139621735 0.007297911681234837 25.436662673950195 -16.62002182006836 32.0916748046875 64787 25.921077728271484
0.12583214044570923 -0.1839165836572647 9.790671348571777 -0.007469356991350651 -0.007335956208407879 0.004931464325636625 24.550912857055664 -14.44502067565918 31.793922424316406 64788 25.729385375976562
0.11749625205993652 -0.19344669580459595 9.793050765991211 -0.01101706549525261 -0.00907121878117323 0.009080610238015652 26.60711097717285 -13.572021484375 32.14582443237305 64789 25.921077728271484
0.12963908910751343 -0.1815134584903717 9.807324409484863 -0.008542568422853947 -0.007931060157716274 0.008282056078314781 27.182811737060547 -14.021870613098145 31.03672218322754 64790 25.873153686523438
0.12490350008010864 -0.191026508808136 9.82397747039795 -0.007752359379082918 -0.006644130684435368 0.00817208830267191 25.420612335205078 -13.87682056427002 30.860321044921875 64791 25.9689998626709
0.09921139478683472 -0.19822455942630768 9.78353500366211 -0.009927945211529732 -0.006940587889403105 0.007823576219379902 25.420612335205078 -13.87682056427002 30.860321044921875 64792 25.921077728271484
0.10128778219223022 -0.19343248009681702 9.80494499206543 -0.008503247052431107 -0.004505095537751913 0.010779643431305885 25.421361923217773 -14.60282039642334 30.85057258605957 64793 25.537694931030273
0.11230939626693726 -0.18392226099967957 9.785913467407227 -0.009667458012700081 -0.008697155863046646 0.009651534259319305 25.421361923217773 -14.60282039642334 30.85057258605957 64794 25.537694931030273
0.1052747368812561 -0.18390236794948578 9.802566528320312 -0.009029354900121689 -0.006233555264770985 0.008160421624779701 24.8294620513916 -16.06201934814453 30.190271377563477 64795 25.873153686523438
0.12482631206512451 -0.2005878984928131 9.800187110900879 -0.013536693528294563 -0.007377684582024813 0.00790309440344572 26.158763885498047 -13.581320762634277 31.34812355041504 64796 25.921077728271484
0.1196441650390625 -0.18870578706264496 9.771639823913574 -0.009103996679186821 -0.007882135920226574 0.008511584252119064 25.721214294433594 -14.45012092590332 31.490022659301758 64797 25.77730941772461
0.09175652265548706 -0.18155039846897125 9.776397705078125 -0.008056743070483208 -0.00697880145162344 0.010098259896039963 26.171062469482422 -14.293670654296875 32.448219299316406 64798 26.06484603881836
0.1129717230796814 -0.1982160359621048 9.790671348571777 -0.01011644210666418 -0.007500241976231337 0.008507032878696918 24.836061477661133 -14.455071449279785 31.004472732543945 64799 25.873153686523438
0.11644750833511353 -0.18866600096225739 9.80494499206543 -0.01011644210666418 -0.007500241976231337 0.008507032878696918 26.0174617767334 -14.010920524597168 31.81627082824707 64800 25.873153686523438
0.09098845720291138 -0.19821886718273163 9.78829288482666 -0.008823988027870655 -0.006788140628486872 0.007875951938331127 26.0174617767334 -14.010920524597168 31.81627082824707 64801 25.873153686523438
0.11963498592376709 -0.1934211254119873 9.814460754394531 -0.008564910851418972 -0.006307792384177446 0.00866217352449894 24.692813873291016 -14.596220970153809 31.31797218322754 64802 26.06484603881836
0.10241830348968506 -0.18629413843154907 9.795429229736328 -0.009515180252492428 -0.007185814436525106 0.006344216875731945 24.692813873291016 -14.596220970153809 31.31797218322754 64803 25.77730941772461
0.126112699508667 -0.20536574721336365 9.790671348571777 -0.011399361304938793 -0.006993485148996115 0.00653816619887948 25.12390899658203 -13.880420684814453 30.5399227142334 64804 25.9689998626709
0.10534161329269409 -0.18631118535995483 9.781155586242676 -0.007344619370996952 -0.005967480130493641 0.01020814012736082 26.015361785888672 -15.176420211791992 31.483572006225586 64805 25.729385375976562
0.10397356748580933 -0.1934523731470108 9.78829288482666 -0.008783705532550812 -0.006011940073221922 0.00867896992713213 25.286361694335938 -16.333372116088867 31.77682113647461 64806 25.585617065429688
0.09735161066055298 -0.18866032361984253 9.80970287322998 -0.007635063026100397 -0.009106031619012356 0.007971109822392464 25.286361694335938 -16.333372116088867 31.77682113647461 64807 25.585617065429688
0.14187222719192505 -0.21012653410434723 9.795429229736328 -0.0075479536317288876 -0.004548950586467981 0.009582188911736012 26.01506233215332 -14.886021614074707 31.487472534179688 64808 25.873153686523438
0.12428867816925049 -0.19582711160182953 9.795429229736328 -0.007889626547694206 -0.007445643190294504 0.008100351318717003 26.01506233215332 -14.886021614074707 31.487472534179688 64809 25.77730941772461
0.11980003118515015 -0.20062199234962463 9.771639823913574 -0.008578787557780743 -0.006979374680668116 0.00565819488838315 24.398658752441406 -13.86992073059082 31.32442283630371 64810 25.873153686523438
0.10611695051193237 -0.1910691261291504 9.78829288482666 -0.008197901770472527 -0.006820189766585827 0.007158902008086443 24.398658752441406 -13.86992073059082 31.32442283630371 64811 25.873153686523438
0.09900486469268799 -0.20061063766479492 9.781155586242676 -0.011801691725850105 -0.004703703336417675 0.010890189558267593 26.15201187133789 -15.043070793151855 30.535873413085938 64812 26.06484603881836
0.11109006404876709 -0.18155324459075928 9.774019241333008 -0.00683831050992012 -0.004814420826733112 0.00786618422716856 26.15201187133789 -15.043070793151855 30.535873413085938 64813 25.77730941772461
0.10248064994812012 -0.1910606026649475 9.795429229736328 -0.011058757081627846 -0.007610500790178776 0.007235855329781771 25.41851234436035 -15.04232120513916 30.527624130249023 64814 25.921077728271484
0.12021297216415405 -0.19584985077381134 9.776397705078125 -0.007987061515450478 -0.00788380391895771 0.006095326505601406 25.72196388244629 -15.17612075805664 31.48027229309082 64815 25.77730941772461
0.12598800659179688 -0.19583280384540558 9.790671348571777 -0.008154626935720444 -0.007829810492694378 0.005356928799301386 25.289812088012695 -14.87552261352539 32.271968841552734 64816 25.77730941772461
0.14009898900985718 -0.1862856149673462 9.802566528320312 -0.010197969153523445 -0.006402877159416676 0.008595566265285015 25.721214294433594 -14.45012092590332 31.490022659301758 64817 25.77730941772461
0.12714511156082153 -0.19343532621860504 9.802566528320312 -0.007127683609724045 -0.004439263138920069 0.006413301452994347 25.137859344482422 -16.189973831176758 31.61857032775879 64818 25.729385375976562
0.08260959386825562 -0.1862969845533371 9.793050765991211 -0.010098502971231937 -0.005100772250443697 0.009690170176327229 25.426311492919922 -14.596970558166504 31.326223373413086 64819 25.921077728271484
0.11002194881439209 -0.19345806539058685 9.78353500366211 -0.008342674933373928 -0.007976616732776165 0.008776692673563957 25.426311492919922 -14.596970558166504 31.326223373413086 64820 25.68146324157715
0.12219595909118652 -0.18390804529190063 9.797808647155762 -0.011558523401618004 -0.0057588801719248295 0.009582853876054287 25.733213424682617 -14.872072219848633 32.59402084350586 64821 25.873153686523438
0.12480223178863525 -0.21963106095790863 9.819219589233398 -0.008502734825015068 -0.007567709777504206 0.006348767783492804 25.733213424682617 -14.872072219848633 32.59402084350586 64822 25.921077728271484
0.12922614812850952 -0.1862856149673462 9.802566528320312 -0.011233827099204063 -0.007911422289907932 0.008186985738575459 25.70966339111328 -16.06291961669922 30.200170516967773 64823 25.873153686523438
0.12472110986709595 -0.1743694245815277 9.802566528320312 -0.007745475973933935 -0.00939007755368948 0.00843471847474575 24.850461959838867 -15.601072311401367 32.25727081298828 64824 25.68146324157715
0.12057065963745117 -0.20773760974407196 9.800187110900879 -0.008591766469180584 -0.006825258955359459 0.008126828819513321 26.01011085510254 -14.89187240600586 31.011821746826172 64825 25.921077728271484
